date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:29	74471/74471	---M--	200	added ('OK')	image/jpeg	etag:%225863de465d23dea727c4fa330325d3ed-ssl%22	https://eradicate-fibroid-cyst-tumor.netlify.app/img/blood.jpeg	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/blood.jpg	(from https://eradicate-fibroid-cyst-tumor.netlify.app/?gclid=EAIaIQobChMIxISr5IeegAMVWVBBAh0RVAf9EAAYASAAEgICAvD_BwE)
22:13:34	3475929/3475929	---M--	200	added ('OK')	image/jpeg	etag:%2214a034cfa8a6b9322de26a19ac4d1c20-ssl%22	https://eradicate-fibroid-cyst-tumor.netlify.app/img/mum.jpg	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/mum.jpg	(from https://eradicate-fibroid-cyst-tumor.netlify.app/?gclid=EAIaIQobChMIxISr5IeegAMVWVBBAh0RVAf9EAAYASAAEgICAvD_BwE)
22:13:34	416483/416483	---M--	200	added ('OK')	image/jpeg	etag:%2261f713ffc7fc7ee710fcf7f00da5dacc-ssl%22	https://eradicate-fibroid-cyst-tumor.netlify.app/img/bsis.jpg	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/bsis.jpg	(from https://eradicate-fibroid-cyst-tumor.netlify.app/?gclid=EAIaIQobChMIxISr5IeegAMVWVBBAh0RVAf9EAAYASAAEgICAvD_BwE)
22:13:35	16845/16845	---M--	200	added ('OK')	image/png	etag:%2288ff0b83b02e3d5c50ce7d53fab1abac-ssl%22	https://eradicate-fibroid-cyst-tumor.netlify.app/img/punch.png	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/punch.png	(from https://eradicate-fibroid-cyst-tumor.netlify.app/?gclid=EAIaIQobChMIxISr5IeegAMVWVBBAh0RVAf9EAAYASAAEgICAvD_BwE)
22:13:36	3082/3082	---M-Z	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/img/uteruss.jpeg	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/uteruss.14.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/?gclid=EAIaIQobChMIxISr5IeegAMVWVBBAh0RVAf9EAAYASAAEgICAvD_BwE)
22:13:37	3082/3082	---M-Z	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/img/stamp.png	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/stamp.15.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/?gclid=EAIaIQobChMIxISr5IeegAMVWVBBAh0RVAf9EAAYASAAEgICAvD_BwE)
22:13:39	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blives.xyz/blog.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blives.xyz/blog.16.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:13:40	16823/16823	---MCZ	200	added ('OK')	text/css	etag:%227c801b8fe135deb8325592fc6fed41a6-ssl-df%22	https://eradicate-fibroid-cyst-tumor.netlify.app/blives.css	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blives.css	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:13:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blogr.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blogr.18.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:13:42	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blogc.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blogc.19.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:13:43	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blogd.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blogd.1a.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:14:07	1171/1171	---M-Z	200	added ('OK')	text/html	etag:%2289a7aa306dc83d7704402d6002353dee-ssl-df%22	https://eradicate-fibroid-cyst-tumor.netlify.app/blogf.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blogf.html	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:14:09	199309/199309	---M--	200	added ('OK')	image/jpeg	etag:%227e5134540c966a098af3ef9b47914029-ssl%22	https://eradicate-fibroid-cyst-tumor.netlify.app/img/tfake.jpg	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/tfake.jpg	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:14:10	124209/124209	---M--	200	added ('OK')	image/png	etag:%223a9548cf228a7c25c5b7013a28ee5185-ssl%22	https://eradicate-fibroid-cyst-tumor.netlify.app/img/police.png	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/img/police.png	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:14:11	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blives.xyz/about.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blives.xyz/about.1f.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/about.html)
22:14:12	10846/10846	---MCZ	200	added ('OK')	text/html	etag:%222a180d4e6126d8048088bfd70b8768cd-ssl-df%22	https://eradicate-fibroid-cyst-tumor.netlify.app/bloge.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/bloge.html	(from https://eradicate-fibroid-cyst-tumor.netlify.app/blog.html)
22:14:13	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blives.xyz/bloge.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blives.xyz/bloge.20.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/bloge.html)
22:14:14	7430/7430	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%2223953354f918518ea6d8d13f6e57ece7-ssl-df%22	https://eradicate-fibroid-cyst-tumor.netlify.app/index	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/index.21.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/bloge.html)
22:14:15	22035/22035	---M-Z	200	added ('OK')	text/html	etag:%2223953354f918518ea6d8d13f6e57ece7-ssl-df%22	https://eradicate-fibroid-cyst-tumor.netlify.app/	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/index-2.html	(from https://eradicate-fibroid-cyst-tumor.netlify.app/bloge.html)
22:14:16	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1649173839-ssl-df	https://eradicate-fibroid-cyst-tumor.netlify.app/blog.blives.html	C:/My%20Web%20Sites/fibroid%20website/eradicate-fibroid-cyst-tumor.netlify.app/blog.blives.22.delayed	(from https://eradicate-fibroid-cyst-tumor.netlify.app/bloge.html)
